user_id,came_back,cluster_all_k2,cluster_behavior_k2,cluster_behavior_k5,cluster_gmm_k5
396058,1,1,1,2,2
396060,0,0,0,0,0
396061,1,0,0,2,0
396062,0,0,0,0,0
396063,0,0,0,4,0
396064,1,0,0,0,2
396065,1,1,1,2,2
396066,0,0,0,0,0
396067,0,0,0,3,2
396070,1,0,0,2,2
396071,0,0,0,0,3
396073,1,0,0,0,0
396074,0,0,0,2,2
396075,1,0,0,0,0
396076,1,0,0,0,0
396077,1,0,0,4,4
396078,0,0,0,4,4
396079,0,0,0,0,0
396080,1,0,0,0,0
396081,0,0,0,0,0
396082,1,0,0,0,0
396085,1,0,0,0,0
396086,1,0,0,0,0
396087,1,0,0,4,4
396088,1,0,0,4,0
396089,1,0,0,4,4
396091,1,0,0,0,0
396093,1,0,0,4,4
396094,1,0,0,4,4
396095,0,0,0,0,0
396096,1,0,0,0,0
396097,1,0,0,4,4
396098,1,0,0,4,4
396099,1,0,0,4,4
396109,1,0,0,4,4
396112,0,0,0,0,0
396113,1,0,0,0,2
396114,1,1,1,2,2
396115,1,0,0,3,3
396116,1,0,0,2,2
396117,1,0,0,3,2
396118,1,0,0,2,1
396119,1,0,0,2,2
396120,1,0,0,2,2
396121,1,0,0,2,2
396122,1,0,0,2,2
396123,1,0,0,2,2
396124,1,0,0,2,2
396125,1,1,1,2,1
396126,1,0,0,0,2
396127,1,0,0,2,2
396128,1,0,0,3,2
396129,1,0,0,0,2
396130,1,0,0,0,2
396131,1,0,0,2,2
396132,1,0,0,4,2
396133,1,0,0,2,2
396135,1,0,0,2,2
396136,1,0,0,3,3
396137,1,0,0,0,0
396138,1,0,0,0,0
396139,1,0,0,0,0
396142,1,0,0,0,0
396143,0,0,0,4,0
396144,0,0,0,4,4
396145,0,0,0,4,0
396146,0,0,0,0,0
396148,0,0,0,0,0
396149,0,0,0,0,0
396150,1,0,0,0,0
396151,1,0,0,0,0
396152,1,0,0,0,0
396153,0,0,0,0,0
396154,0,0,0,4,0
396155,0,0,0,0,0
396156,0,0,0,4,0
396157,0,0,0,0,0
396158,1,0,0,3,3
396159,1,0,0,4,4
396160,1,0,0,4,4
396161,1,0,0,4,4
396163,1,0,0,4,4
396166,1,0,0,4,4
396167,1,0,0,4,4
396168,1,0,0,4,4
396170,1,0,0,4,4
396171,1,0,0,0,0
396172,1,0,0,0,2
396175,0,0,0,4,4
396180,1,0,0,4,4
396181,0,0,0,0,3
396183,1,0,0,0,2
396186,0,0,0,0,0
396187,0,0,0,4,4
396188,0,0,0,0,0
396189,1,0,0,0,2
396190,1,0,0,0,0
396192,1,1,1,2,1
396193,1,0,0,0,0
396194,1,0,0,3,2
396195,1,0,0,0,4
396196,1,0,0,4,4
396197,1,0,0,4,4
396198,1,0,0,4,4
396199,1,0,0,4,4
396200,1,0,0,4,4
396201,1,0,0,4,4
396202,1,0,0,4,4
396203,1,0,0,0,4
396204,0,0,0,4,0
396207,1,0,0,4,4
396208,1,0,0,4,4
396209,1,0,0,4,4
396211,1,0,0,0,0
396213,0,0,0,0,0
396214,1,0,0,4,4
396215,1,0,0,4,4
396216,1,0,0,0,0
396226,1,0,0,0,0
396227,1,0,0,4,4
396228,1,0,0,0,0
396229,1,0,0,4,0
396230,1,0,0,0,0
396231,1,0,0,0,2
396232,0,0,0,0,3
396233,0,0,0,0,0
396235,1,0,0,0,3
396236,1,0,0,4,4
396237,1,0,0,2,2
396240,0,1,1,2,2
396243,1,0,0,0,2
396245,1,0,0,0,0
396246,1,0,0,0,2
396247,1,0,0,0,0
396248,1,0,0,0,0
396249,1,0,0,0,0
396250,1,0,0,0,2
396251,1,0,0,0,2
396252,1,0,0,0,0
396253,1,0,0,0,2
396254,1,0,0,0,0
396255,1,0,0,0,0
396256,1,0,0,0,0
396257,1,1,1,1,1
396258,0,0,0,0,0
396259,0,0,0,0,0
396260,0,1,1,1,1
396261,0,1,1,1,1
396262,1,1,1,1,1
396263,0,1,1,2,2
396264,1,1,1,2,2
396265,0,1,1,2,2
396266,0,0,0,0,0
396267,0,0,0,0,0
396268,0,0,0,0,0
396269,0,1,1,2,2
396270,0,0,0,0,0
396271,0,0,0,2,2
396272,1,0,0,0,0
396273,0,0,0,4,3
396274,0,0,0,0,0
396276,0,0,0,0,0
396277,1,0,0,0,0
396278,1,0,0,0,0
396279,1,0,0,4,0
396280,1,0,0,0,0
396281,1,0,0,0,0
396282,1,0,0,0,0
396283,1,0,0,4,0
396284,1,0,0,0,0
396285,1,0,0,0,0
396286,1,0,0,0,0
396287,1,0,0,4,0
396288,1,0,0,0,0
396289,1,0,0,0,0
396290,1,0,0,0,0
396291,1,0,0,0,0
396292,1,0,0,0,0
396293,1,0,0,0,0
396294,1,0,0,0,0
396295,1,0,0,0,0
396296,1,0,0,4,0
396297,1,0,0,0,0
396298,1,0,0,3,2
396299,1,0,0,0,0
396300,1,0,0,0,0
396301,1,0,0,0,0
396302,1,0,0,2,2
396303,0,0,0,0,2
396304,0,0,0,2,2
396305,1,0,0,0,0
396306,1,0,0,0,2
396307,1,0,0,0,0
396308,1,0,0,2,2
396309,1,0,0,0,2
396311,1,1,1,2,2
396312,1,0,0,0,0
396313,1,0,0,2,2
396314,1,1,1,2,2
396315,0,1,1,2,1
396316,1,1,1,2,2
396317,1,0,0,0,2
396318,1,1,1,2,2
396319,1,0,0,0,0
396320,1,0,0,0,0
396321,1,0,0,3,2
396322,1,0,0,0,0
396323,1,0,0,0,0
396324,1,0,0,0,0
396325,1,0,0,0,0
396326,1,0,0,0,0
396327,1,1,1,1,1
396328,1,0,0,0,2
396329,1,0,0,0,0
396330,1,0,0,0,0
396331,1,0,0,0,0
396332,1,0,0,0,0
396333,1,0,0,2,2
396334,1,1,1,1,1
396335,1,0,0,0,2
396336,1,1,1,3,2
396337,1,0,0,0,0
396338,1,0,0,0,0
396339,1,0,0,3,2
396340,1,0,0,0,0
396341,1,0,0,0,0
396342,1,0,0,0,0
396343,1,0,0,0,2
396344,1,1,1,2,2
396345,0,0,0,0,2
396346,0,0,0,4,4
396347,1,0,0,4,3
396348,1,0,0,0,2
396349,1,0,0,0,3
396350,1,0,0,0,3
396351,1,0,0,4,2
396352,1,0,0,0,0
396353,1,0,0,0,0
396354,1,0,0,4,3
396355,1,0,0,0,0
396356,1,0,0,0,0
396357,1,0,0,0,3
396358,1,0,0,0,2
396359,1,0,0,0,2
396360,1,0,0,4,4
396361,1,0,0,0,0
396362,1,0,0,4,0
396363,1,0,0,0,3
396364,1,0,0,0,0
396365,1,0,0,0,0
396366,1,0,0,0,3
396367,1,0,0,0,0
396368,1,0,0,0,0
396369,1,0,0,0,2
396371,1,0,0,0,0
396372,0,0,0,0,0
396373,1,0,0,0,0
396374,0,0,0,0,0
396375,0,0,0,0,0
396376,0,0,0,0,0
396377,1,0,0,0,0
396378,0,0,0,0,0
396379,0,0,0,0,0
396380,0,0,0,0,0
396381,1,0,0,0,0
396382,0,0,0,0,0
396383,1,0,0,0,0
396384,1,0,0,0,0
396385,1,0,0,0,0
396386,1,1,1,1,1
396388,1,0,0,0,0
396389,1,0,0,4,3
396390,1,0,0,4,0
396391,1,0,0,4,3
396393,0,0,0,0,0
396394,1,0,0,4,4
396395,1,0,0,4,4
396396,1,0,0,4,4
396397,1,1,1,1,1
396398,1,0,0,0,0
396399,0,0,0,4,4
396400,0,0,0,4,4
396401,1,0,0,4,0
396402,1,0,0,4,4
396403,1,0,0,4,4
396404,1,0,0,0,0
396406,1,0,0,0,3
396407,1,0,0,4,0
396408,1,0,0,4,0
396410,1,0,0,0,0
396411,1,0,0,4,0
396412,0,0,0,0,0
396413,1,0,0,0,0
396414,1,0,0,4,4
396416,1,0,0,0,0
396417,1,0,0,2,2
396418,1,0,0,4,4
396419,0,0,0,0,0
396420,0,0,0,0,0
396421,0,0,0,0,0
396422,0,0,0,0,2
396423,0,0,0,0,0
396424,0,0,0,0,0
396425,0,0,0,0,0
396428,0,0,0,0,0
396430,0,0,0,0,0
396431,0,0,0,0,0
396432,0,0,0,0,0
396433,1,0,0,0,0
396434,0,0,0,0,2
396435,0,0,0,0,0
396436,0,0,0,0,0
396438,0,1,1,2,2
396439,1,0,0,4,4
396440,0,0,0,0,0
396441,0,0,0,0,0
396442,1,1,1,2,2
396444,1,0,0,2,2
396445,1,1,1,2,2
396446,1,0,0,2,2
396447,1,1,1,2,1
396448,1,0,0,0,2
396449,1,1,1,2,2
396450,1,0,0,2,0
396451,1,1,0,2,2
396452,1,1,0,2,2
396453,1,1,1,2,2
396455,1,1,1,2,1
396456,1,0,0,0,0
396457,1,1,1,2,2
396458,1,0,0,0,0
396459,1,1,1,2,2
396461,1,0,0,0,0
396462,1,1,1,2,2
396463,1,1,1,2,1
396464,1,0,0,0,0
396465,1,0,0,0,0
396466,1,1,1,2,2
396467,1,0,0,0,0
396468,1,0,0,0,2
396471,1,0,0,4,4
396475,1,0,0,4,4
396476,1,1,1,1,1
396477,1,0,0,4,4
396478,1,0,0,0,0
396479,1,0,0,0,0
396480,1,0,0,4,3
396481,1,0,0,4,0
396482,1,0,0,4,0
396483,1,0,0,0,0
396484,1,0,0,0,0
396485,1,0,0,0,0
396486,1,0,0,0,0
396488,1,0,0,0,2
396489,1,0,0,4,3
396490,1,0,0,4,3
396491,1,0,0,0,0
396492,1,0,0,4,4
396493,1,0,0,3,3
396494,1,0,0,0,0
396495,0,0,0,0,0
396496,1,0,0,4,4
396497,0,0,0,4,3
396498,1,0,0,0,0
396500,1,0,0,0,0
396501,0,0,0,0,2
396502,1,0,0,0,0
396503,1,0,0,0,0
396504,0,0,0,0,0
396505,0,0,0,0,0
396506,1,1,1,2,1
396509,1,0,0,0,0
396510,1,0,0,0,0
396511,1,0,0,4,0
396512,1,0,0,0,0
396513,1,0,0,0,2
396514,1,0,0,0,0
396515,1,0,0,0,2
396516,1,0,0,0,0
396517,1,0,0,0,0
396518,1,0,0,0,0
396519,1,0,0,4,0
396520,1,0,0,0,0
396521,1,0,0,0,0
396522,1,0,0,0,0
396523,1,0,0,0,3
396525,0,1,1,2,2
396526,1,0,0,0,0
396527,1,0,0,4,0
396528,1,0,0,0,0
396529,1,0,0,4,0
396530,1,0,0,4,0
396531,1,0,0,4,0
396532,1,0,0,4,0
396533,1,0,0,4,0
396534,1,0,0,0,0
396535,1,0,0,0,0
396536,1,0,0,0,0
396537,1,0,0,4,0
396538,1,0,0,0,0
396539,1,0,0,4,0
396540,1,0,0,0,0
396541,1,0,0,0,0
396543,1,0,0,0,0
396545,1,0,0,3,3
396546,1,0,0,4,3
396547,1,0,0,4,0
396548,1,0,0,0,2
396549,1,0,0,4,3
396550,1,0,0,4,3
396551,1,0,0,4,3
396552,1,0,0,4,0
396553,1,0,0,0,0
396554,1,1,1,1,1
396555,1,0,0,4,3
396556,1,0,0,0,0
396557,1,1,1,2,2
396558,1,0,0,0,3
396559,1,0,0,4,1
396560,1,0,0,4,3
396561,1,0,0,4,3
396562,1,0,0,4,0
396563,0,0,0,4,0
396565,1,0,0,3,3
396566,1,1,1,2,1
396567,1,0,0,4,1
396568,0,0,0,4,0
396569,0,0,0,0,0
396570,1,0,0,0,0
396571,1,0,0,4,0
396572,1,0,0,0,0
396573,0,0,0,0,0
396574,0,0,0,4,0
396575,0,0,0,4,0
396576,0,0,0,4,0
396577,1,0,0,4,0
396578,1,0,0,0,0
396579,0,0,0,0,0
396580,1,0,0,4,4
396581,1,1,1,2,2
396586,1,0,0,4,4
396587,1,0,0,4,3
396589,1,1,1,2,1
396590,0,0,0,0,0
396594,0,0,0,0,3
396595,1,0,0,4,4
396596,1,1,1,2,2
396597,1,0,0,0,0
396598,1,0,0,4,4
396599,1,1,1,2,2
396600,1,0,0,4,4
396601,1,0,0,4,4
396602,1,0,0,2,0
396603,1,1,0,2,2
396604,1,0,0,0,0
396605,1,0,0,0,0
396606,1,0,0,2,0
396607,1,0,0,0,2
396608,1,0,0,2,0
396609,1,1,1,2,2
396611,1,1,1,2,2
396612,1,0,0,0,0
396613,1,0,0,0,0
396614,1,0,0,0,0
396615,1,0,0,0,0
396616,0,0,0,0,0
396617,1,0,0,0,0
396618,1,0,0,0,0
396619,1,0,0,0,0
396620,0,0,0,2,2
396621,1,1,1,2,2
396622,1,0,0,4,4
396623,1,0,0,0,0
396624,1,0,0,4,0
396625,1,0,0,4,4
396626,0,0,0,4,4
396628,0,0,0,4,4
396629,0,0,0,0,2
396630,1,0,0,4,4
396631,0,0,0,4,4
396632,1,0,0,4,4
396633,1,0,0,0,0
396634,1,0,0,4,4
396635,1,0,0,4,0
396636,1,0,0,4,4
396637,1,0,0,4,0
396638,1,0,0,4,4
396639,1,0,0,4,4
396640,0,0,0,0,0
396641,1,0,0,4,4
396643,1,0,0,4,3
396644,1,0,0,4,4
396645,1,0,0,4,4
396646,1,0,0,4,4
396647,1,0,0,0,0
396648,1,0,0,4,4
396649,1,0,0,4,4
396652,1,0,0,4,4
396653,1,0,0,0,2
396654,1,0,0,4,3
396655,1,0,0,0,0
396656,1,0,0,4,4
396657,1,0,0,3,3
396658,1,0,0,0,0
396659,1,0,0,0,0
396660,1,0,0,4,4
396661,1,0,0,4,4
396662,1,0,0,4,4
396663,1,0,0,0,0
396664,1,0,0,4,4
396665,1,0,0,4,4
396666,1,0,0,4,4
396668,1,0,0,4,4
396669,1,0,0,4,4
396670,1,0,0,4,4
396671,1,0,0,4,4
396672,1,0,0,4,4
396673,1,0,0,0,0
396674,1,0,0,4,4
396675,1,0,0,4,4
396676,1,0,0,4,4
396677,1,0,0,4,4
396678,1,0,0,0,0
396679,1,0,0,4,0
396680,1,1,1,2,2
396681,1,0,0,2,2
396682,1,1,1,2,2
396683,1,1,1,2,2
396684,1,0,0,3,3
396685,1,0,0,4,2
396686,1,0,0,3,2
396687,1,1,1,2,2
396688,1,1,1,2,2
396689,1,1,1,2,2
396690,1,1,1,2,2
396691,1,0,0,0,0
396693,1,1,1,2,2
396694,1,0,0,2,2
396695,1,0,0,2,2
396696,1,0,0,0,2
396698,1,1,1,2,2
396699,1,1,1,2,2
396700,1,0,0,0,2
396703,1,0,0,2,2
396704,1,1,1,2,2
396705,1,0,0,0,0
396706,1,0,0,0,0
396707,1,0,0,0,0
396708,1,1,1,1,1
396709,1,0,0,0,0
396710,1,0,0,0,0
396711,1,0,0,4,1
396712,0,0,0,3,2
396713,1,1,1,2,2
396714,1,0,0,2,2
396715,1,0,0,2,2
396716,1,0,0,2,2
396717,1,0,0,0,2
396718,1,0,0,3,2
396720,1,0,0,2,2
396721,1,1,1,2,2
396722,1,0,0,3,2
396723,1,0,0,0,0
396724,1,1,1,2,2
396725,1,0,0,4,4
396726,1,0,0,4,4
396727,1,0,0,0,0
396728,1,0,0,4,4
396729,1,0,0,4,4
396730,1,0,0,4,4
396731,1,0,0,0,0
396732,1,0,0,0,0
396733,1,0,0,4,4
396734,1,0,0,4,4
396735,0,0,0,0,2
396736,1,0,0,4,4
396737,1,0,0,0,0
396739,1,0,0,0,0
396740,1,0,0,3,2
396743,1,0,0,0,2
396744,1,0,0,0,0
396745,1,0,0,4,4
396746,1,0,0,0,2
396747,0,1,1,2,2
396748,1,0,0,2,2
396749,1,1,1,2,2
396750,0,1,1,2,2
396751,1,0,0,2,2
396752,1,0,0,2,2
396753,1,0,0,0,0
396754,1,0,0,2,0
396755,1,0,0,0,0
396756,1,0,0,0,0
396757,1,0,0,4,3
396758,1,0,0,0,0
396759,0,0,0,0,2
396760,0,0,0,0,0
396761,0,0,0,0,0
396762,0,0,0,0,0
396763,0,0,0,0,0
396764,1,0,0,0,0
396765,0,0,0,0,2
396766,0,0,0,0,0
396767,1,0,0,4,4
396768,0,0,0,0,0
396769,0,0,0,0,0
396770,0,0,0,0,0
396771,0,0,0,0,2
396772,0,0,0,0,0
396773,1,0,0,4,1
396774,0,0,0,4,0
396775,1,0,0,0,0
396776,0,0,0,4,4
396777,1,0,0,2,2
396778,0,0,0,4,4
396779,0,0,0,2,2
396780,1,0,0,4,4
396781,1,0,0,3,3
396782,1,0,0,2,2
396783,0,0,0,4,4
396784,1,0,0,4,4
396785,0,0,0,0,0
396786,0,0,0,4,4
396787,1,0,0,4,4
396788,0,0,0,4,4
396789,1,0,0,0,0
396791,0,0,0,4,4
396793,0,0,0,4,4
396796,0,0,0,4,4
396797,0,0,0,4,4
396799,0,0,0,4,4
396800,0,0,0,0,0
396801,0,0,0,4,4
396802,0,0,0,4,4
396804,0,0,0,0,0
396805,1,0,0,0,0
396806,1,0,0,4,4
396807,1,1,1,2,2
396808,0,0,0,4,0
396810,0,0,0,4,4
396811,0,0,0,4,4
396815,1,0,0,0,0
396817,1,0,0,4,4
396818,0,0,0,4,0
396819,1,0,0,0,2
396820,1,0,0,4,4
396825,0,0,0,4,4
396826,0,0,0,0,0
396827,0,0,0,4,0
396828,1,0,0,0,0
396829,1,0,0,4,3
396830,1,0,0,0,0
396831,1,0,0,0,0
396832,1,0,0,3,3
396833,1,0,0,0,0
396834,1,0,0,4,0
396835,0,0,0,0,0
396836,0,0,0,0,0
396837,0,0,0,0,0
396838,0,0,0,0,0
396839,0,0,0,0,0
396840,1,0,0,4,0
396841,0,0,0,0,0
396842,1,0,0,0,0
396843,0,0,0,0,0
396844,0,0,0,0,0
396845,0,0,0,0,0
396846,1,0,0,3,3
396847,0,0,0,4,0
396848,0,0,0,0,0
396849,0,0,0,0,0
396850,0,0,0,0,0
396851,0,0,0,0,0
396852,0,0,0,0,0
396853,0,0,0,0,0
396854,0,0,0,0,0
396855,0,0,0,0,0
396856,0,0,0,2,0
396857,0,0,0,0,0
396858,0,0,0,0,0
396859,0,0,0,4,0
396860,1,0,0,0,2
396861,0,0,0,0,0
396862,1,0,0,0,3
396863,1,0,0,0,0
396864,0,0,0,0,0
396865,0,0,0,0,0
396866,0,0,0,0,0
396867,0,0,0,4,4
396868,1,0,0,0,2
396870,0,0,0,0,0
396871,0,0,0,0,0
396874,1,0,0,0,2
396876,0,0,0,0,0
396877,1,0,0,0,0
396878,1,0,0,0,0
396879,0,0,0,0,0
396880,0,0,0,0,0
396881,1,0,0,0,0
396884,1,0,0,0,0
396885,1,0,0,0,0
396886,1,0,0,0,0
396888,1,0,0,2,2
396890,1,0,0,4,3
396891,1,0,0,4,0
396892,1,0,0,0,2
396893,1,0,0,0,0
396894,1,0,0,4,0
396895,1,0,0,0,0
396896,1,0,0,0,0
396897,1,0,0,0,0
396898,0,0,0,0,0
396899,0,0,0,0,0
396900,1,0,0,0,0
396904,1,0,0,0,2
396905,1,0,0,0,0
396908,1,0,0,0,0
396910,1,0,0,4,4
396911,1,0,0,4,0
396914,1,0,0,0,0
396915,1,0,0,2,2
396917,1,0,0,4,0
396919,1,0,0,0,0
396920,0,0,0,0,0
396921,1,0,0,0,0
396926,1,0,0,4,1
396929,0,0,0,0,0
396930,1,1,1,2,2
396932,1,0,0,4,0
396933,1,0,0,4,4
396934,1,1,1,2,1
396935,1,0,0,4,4
396937,1,0,0,4,4
396938,1,0,0,0,2
396939,1,0,0,0,0
396940,1,1,1,1,1
396941,1,0,0,0,0
396942,1,0,0,4,4
396943,1,1,1,2,1
396944,1,0,0,4,4
396945,1,0,0,0,0
396946,0,0,0,4,4
396947,0,0,0,0,0
396950,1,0,0,0,0
396951,1,0,0,0,0
396952,0,0,0,4,4
396953,0,0,0,0,0
396954,1,0,0,4,4
396956,1,0,0,4,4
396958,1,0,0,2,2
396959,0,0,0,2,2
396961,1,0,0,0,2
396962,1,0,0,2,2
396963,0,0,0,4,4
396966,0,0,0,0,0
396967,1,0,0,0,0
396968,1,0,0,0,0
396969,0,0,0,0,2
396972,1,0,0,4,4
396973,1,0,0,4,0
396974,1,0,0,0,1
396975,1,0,0,3,3
396976,1,0,0,0,0
396977,1,0,0,4,4
396978,0,0,0,0,0
396979,1,0,1,2,2
396980,1,0,0,0,2
396981,1,0,0,2,0
396984,1,0,0,2,2
396986,0,0,0,0,0
396989,1,0,0,4,4
396990,1,0,0,2,2
396991,1,1,1,2,1
396992,1,0,0,0,0
396993,1,0,0,0,0
396994,1,0,0,3,2
396995,1,0,0,4,2
396996,1,0,0,0,0
396997,1,0,0,0,0
396999,1,0,0,2,2
397000,1,0,0,2,0
397001,1,0,0,4,0
397002,1,0,0,3,3
397003,1,1,1,2,1
397004,1,0,0,0,0
397005,1,0,0,0,2
397006,1,0,0,0,0
397007,1,1,1,2,1
397008,1,0,0,0,0
397009,1,1,1,2,2
397010,1,0,0,3,3
397011,1,0,0,0,0
397012,1,0,0,0,0
397013,1,0,0,0,0
397014,1,0,0,0,0
397015,1,0,0,2,2
397017,1,0,0,0,0
397018,1,0,0,3,3
397019,1,0,0,3,3
397020,1,0,0,0,0
397021,1,0,0,0,0
397022,1,0,0,3,2
397023,1,0,0,4,0
397024,1,0,0,2,2
397025,1,0,0,0,2
397026,1,0,0,3,3
397027,1,0,0,2,2
397028,1,0,0,2,0
397029,1,0,0,0,2
397030,1,0,0,4,4
397031,1,0,0,4,4
397032,1,0,0,0,0
397033,1,0,0,0,0
397034,0,0,0,4,4
397035,1,0,0,3,3
397036,1,0,0,3,3
397037,1,0,0,4,3
397038,1,0,0,0,2
397039,0,0,0,4,4
397040,1,0,0,3,2
397041,0,0,0,4,4
397042,0,0,0,4,4
397043,1,0,0,3,3
397044,1,0,0,4,0
397045,0,1,1,2,2
397048,1,0,1,2,1
397049,1,0,0,0,0
397050,1,0,0,0,0
397051,1,0,0,4,4
397052,1,0,0,0,0
397053,1,0,0,4,4
397054,0,0,0,2,0
397055,1,0,0,0,2
397056,0,0,0,4,4
397058,0,1,1,2,2
397059,1,0,0,0,3
397060,1,0,0,4,4
397061,1,0,0,0,0
397062,1,0,0,2,2
397063,1,0,0,4,4
397064,0,0,0,0,0
397065,1,0,0,4,4
397066,1,0,0,4,2
397068,1,0,0,3,2
397069,1,0,0,4,3
397070,1,0,0,4,3
397071,1,0,0,4,3
397072,0,0,0,3,2
397073,1,1,1,2,2
397074,1,0,0,4,2
397075,1,0,0,0,0
397077,0,0,0,0,2
397078,1,0,0,0,0
397079,0,0,0,4,4
397080,1,0,0,2,2
397081,1,1,1,1,1
397082,1,0,0,2,2
397083,1,0,0,0,0
397088,1,0,0,0,0
397089,1,1,1,2,1
397090,1,0,0,4,4
397092,0,0,0,0,2
397093,1,0,0,0,0
397094,1,0,0,0,0
397095,1,0,0,0,0
397096,1,1,1,2,1
397097,1,0,0,0,0
397098,0,0,0,0,0
397101,1,0,0,4,0
397102,1,0,0,4,0
397103,1,0,0,0,0
397104,1,0,0,4,0
397105,1,0,0,0,2
397107,1,0,0,4,4
397108,1,0,0,0,0
397109,1,0,0,0,0
397110,1,0,0,3,2
397111,1,0,0,2,2
397112,0,0,0,0,0
397113,0,0,0,0,2
397114,1,0,0,0,2
397115,1,0,0,0,2
397116,0,0,0,0,0
397117,0,0,0,4,0
397118,0,0,0,4,4
397119,0,0,0,4,4
397121,0,0,0,4,3
397122,1,0,0,2,2
397123,1,0,0,2,2
397124,0,0,0,0,0
397125,0,0,0,4,4
397126,1,0,0,0,3
397127,0,0,0,4,4
397130,0,0,0,4,4
397131,0,0,0,0,0
397132,0,0,0,0,0
397133,1,1,1,2,2
397142,1,0,0,2,2
397143,1,1,1,1,1
397159,0,0,0,0,0
397160,1,1,1,2,1
397161,0,0,0,4,4
397162,1,0,0,2,2
397163,1,1,1,2,1
397164,1,0,0,0,2
397165,0,0,0,2,2
397166,1,0,0,4,4
397167,1,0,0,2,2
397168,1,0,0,0,2
397169,1,0,0,0,0
397170,1,1,1,1,1
397171,1,1,1,2,2
397172,1,1,1,2,2
397174,1,1,1,2,2
397175,0,0,0,2,0
397176,0,0,0,4,4
397177,1,0,0,2,2
397178,1,0,0,2,2
397179,1,0,0,0,0
397180,1,0,0,0,0
397181,1,0,0,0,0
397182,1,0,0,0,0
397183,1,0,0,0,0
397184,1,0,0,0,0
397185,1,0,0,0,0
397186,1,0,0,0,0
397187,1,0,0,0,2
397188,1,0,0,0,0
397189,1,0,0,0,0
397190,1,0,0,0,0
397191,1,0,0,0,0
397192,1,0,0,0,0
397193,1,0,0,2,2
397194,1,0,0,0,2
397195,1,0,0,0,2
397196,1,0,0,0,0
397197,1,0,0,2,2
397198,1,0,0,0,2
397199,1,0,0,0,2
397201,1,0,0,0,0
397202,1,0,0,2,2
397203,1,0,0,4,4
397204,1,0,0,0,2
397205,1,0,0,4,4
397206,1,1,1,2,2
397207,1,0,0,0,2
397208,1,0,0,0,2
397210,1,0,0,0,0
397212,1,0,0,0,0
397213,0,0,0,0,0
397214,1,0,0,0,0
397215,1,0,0,0,0
397216,1,0,0,0,0
397217,1,0,0,0,0
397218,0,0,0,0,0
397219,0,0,0,4,0
397220,0,0,0,0,0
397221,0,0,0,4,4
397222,1,0,0,4,0
397223,0,0,0,0,2
397224,1,0,0,0,0
397225,0,0,0,0,0
397226,0,0,0,0,2
397227,0,0,0,3,2
397228,0,0,0,2,2
397229,0,0,0,2,2
397230,0,0,0,4,4
397231,1,1,1,2,2
397232,0,0,0,0,0
397234,0,0,0,4,4
397235,0,0,0,4,4
397236,0,0,0,4,4
397237,1,0,0,0,0
397238,1,0,0,0,0
397241,1,0,0,3,2
397242,1,0,0,2,2
397243,1,0,0,2,2
397244,1,0,0,2,2
397245,1,0,0,3,3
397246,1,0,0,3,2
397247,1,0,0,3,2
397248,1,0,0,3,3
397249,1,0,0,4,3
397250,0,0,0,0,3
397251,1,0,0,2,2
397252,1,0,0,0,2
397253,1,0,0,3,2
397254,1,0,0,3,2
397255,1,0,0,0,2
397256,1,0,0,0,2
397257,1,0,0,0,2
397258,1,0,0,2,2
397259,1,0,0,2,2
397260,1,0,0,3,2
397261,1,0,0,3,2
397262,1,0,0,0,2
397263,1,0,0,2,2
397264,0,0,0,4,4
397265,1,0,0,0,2
397266,1,0,0,0,0
397268,1,0,0,0,0
397271,1,0,0,0,0
397272,1,0,0,0,0
397273,1,0,0,4,4
397274,1,0,0,0,0
397275,1,0,0,3,3
397276,1,0,0,0,0
397277,1,0,0,4,4
397278,1,0,0,0,0
397279,1,0,0,0,2
397280,1,0,0,0,0
397281,1,0,0,0,0
397283,1,0,0,0,0
397284,1,0,0,2,2
397285,1,0,0,0,0
397286,1,0,0,2,2
397288,1,0,0,0,0
397289,1,0,0,2,2
397290,1,0,0,4,0
397291,1,0,0,4,4
397292,1,0,0,4,4
397293,1,0,0,4,2
397297,1,0,0,2,0
397299,1,0,0,0,0
397300,1,0,0,0,0
397301,1,0,0,0,0
397302,1,0,0,0,0
397303,1,0,0,0,0
397304,1,0,0,0,0
397305,1,0,0,2,2
397306,1,0,0,3,3
397307,1,0,0,0,0
397308,1,0,0,3,3
397309,1,0,0,2,2
397310,1,0,0,0,0
397311,1,0,0,0,0
397312,0,0,0,0,0
397313,1,0,0,0,0
397314,1,0,0,0,0
397315,1,0,0,0,0
397316,1,0,0,0,0
397317,0,0,0,0,0
397318,1,0,0,0,0
397319,1,0,0,0,0
397320,1,0,0,0,0
397321,1,0,0,0,3
397322,1,0,0,4,4
397323,1,0,0,0,0
397324,0,0,0,2,2
397325,1,0,0,0,0
397326,1,0,0,4,4
397327,1,0,0,4,4
397328,1,0,0,4,4
397329,0,0,0,0,0
397331,1,0,0,4,4
397332,1,0,0,4,4
397333,1,0,0,4,4
397334,1,0,0,4,4
397335,1,0,0,4,4
397336,0,0,0,4,4
397337,0,0,0,4,4
397338,1,0,0,4,4
397339,1,0,0,4,4
397340,1,0,0,4,4
397341,0,0,0,0,0
397342,1,0,0,4,0
397343,1,0,0,4,0
397344,1,0,0,0,2
397345,1,0,0,0,0
397346,0,1,1,2,2
397347,1,0,0,0,0
397348,1,0,0,2,2
397349,1,0,0,0,0
